"MastrID";"MastrNummer";"Betriebsstatus";"EinheitenTyp";"Lage";"Plz";"Ort";"Bundesland";"Landkreis";"Gemeinde";"ags_municipality";"Breitengrad";"Laengengrad";"Leistungsbegrenzung";"Bruttoleistung";"Nettonennleistung";"Nutzungsbereich";"Energietraeger";"EinspeisungsArt";"start_year";"start_pause";"end_pause";"end_year";"ags_county";"ags_federal_state";"name"
2209622;"SEE962959810379";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,40269;6,348576;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209757;"SEE946435887512";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,40663;6,342499;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212653;"SEE990915675908";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,42491;6,329048;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2410194;"SEE961483893148";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08689;7,080652;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2410466;"SEE912642489320";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,09238;7,047637;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2410515;"SEE902832422770";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08689;7,059466;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2410568;"SEE906297337075";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08066;7,07006;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2410599;"SEE937984583079";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,09234;7,026367;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2410614;"SEE983331954016";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08613;7,036945;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2411658;"SEE995152810396";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08067;7,048886;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2411688;"SEE952715348734";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07444;7,059471;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2411822;"SEE913433977576";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,09228;7,005091;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2412205;"SEE958810812781";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08611;7,01577;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2412471;"SEE954941144418";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06497;6,942896;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2425092;"SEE911235136542";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07988;7,026376;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2425150;"SEE973308581420";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07444;7,038288;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2425221;"SEE914346404470";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99431;6,491221;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2425280;"SEE997614409391";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98728;6,422635;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2426201;"SEE943111140510";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07881;6,416101;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426376;"SEE953136628245";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07006;6,41661;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426408;"SEE975320044594";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06131;6,417115;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426462;"SEE924663717436";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08774;6,429332;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426483;"SEE927320115712";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07876;6,429868;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426508;"SEE902265028693";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06978;6,430405;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426523;"SEE959999772286";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0608;6,430945;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426541;"SEE954225937842";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08791;6,443083;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426563;"SEE902596963786";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07894;6,443635;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426586;"SEE941080794529";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06995;6,444194;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426728;"SEE991647612681";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01639;6,447281;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426753;"SEE941072313035";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0082;6,447752;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426771;"SEE904972063707";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00019;6,448212;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426787;"SEE932992334651";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08809;6,456799;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426802;"SEE976514197300";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07911;6,457343;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426807;"SEE979234834852";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06821;7,048878;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2426814;"SEE918600884770";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07013;6,457884;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426826;"SEE932510028031";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06115;6,458429;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426835;"SEE995536137828";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03176;6,460198;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426857;"SEE942254179722";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02382;6,460655;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2426602;"SEE983115595657";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06098;6,444762;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428362;"SEE956636546699";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01588;6,461102;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428452;"SEE928509219511";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00795;6,461545;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428472;"SEE992508192786";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00019;6,461983;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428499;"SEE997019166226";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08001;6,471113;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428517;"SEE906356864764";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07176;6,471552;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428532;"SEE978771705311";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06351;6,472006;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428555;"SEE915852199287";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05526;6,472451;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428594;"SEE929751352261";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04492;6,473281;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428609;"SEE937143404634";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03594;6,473791;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428627;"SEE951000432561";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02696;6,474281;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428650;"SEE933150931781";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01799;6,474786;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428669;"SEE919549783209";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,009;6,475285;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428680;"SEE992076684362";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0002;6,475773;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428704;"SEE960946826587";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03927;6,487383;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428719;"SEE920663361921";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03142;6,487814;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428739;"SEE948515376688";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02357;6,488255;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428771;"SEE922565422236";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01572;6,488694;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428784;"SEE945822931456";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00787;6,489137;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2428798;"SEE907880324656";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00021;6,489564;NA;5000;5000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2441032;"SEE999194398423";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,09232;6,983997;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441046;"SEE950713643189";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08611;6,994604;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441064;"SEE961879333470";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07988;7,005203;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441073;"SEE996845314085";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07397;7,016292;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441087;"SEE962534925269";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06841;7,028001;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441102;"SEE993485278012";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06227;7,038708;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441116;"SEE921010417308";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,09231;6,962804;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441134;"SEE945370656665";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08609;6,973412;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441154;"SEE964528806608";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07987;6,984015;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441175;"SEE978538042666";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07396;6,99511;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441193;"SEE916830763315";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06807;7,006205;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441253;"SEE971992174249";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06238;7,017714;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441277;"SEE930565307477";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05632;7,028553;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441306;"SEE909970196488";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0923;6,941629;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441456;"SEE936624311751";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,08608;6,952234;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441508;"SEE905871180045";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07986;6,962843;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441578;"SEE947283818611";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07394;6,973945;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441601;"SEE966642272178";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06804;6,985038;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441618;"SEE991825987167";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06215;6,996114;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441632;"SEE955259727621";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05634;7,007426;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441650;"SEE984233477177";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05037;7,018379;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441663;"SEE947201769803";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07984;6,94166;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441674;"SEE992788000382";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,07279;6,959459;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441843;"SEE995821958671";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06712;6,965577;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441854;"SEE977980151025";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,06212;6,974961;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441864;"SEE916885132180";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05623;6,986047;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441880;"SEE954133602054";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05032;6,997143;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2441889;"SEE983961442624";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04441;7,008218;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2442039;"SEE991717116569";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05983;6,957921;NA;6264;6264;NA;"Wind";"Volleinspeisung";2016;NA;NA;NA;NA;NA;NA
2442069;"SEE982459757295";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98758;6,491245;NA;4000;4000;NA;"Wind";"Volleinspeisung";2015;NA;NA;NA;NA;NA;NA
2442092;"SEE922825628576";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98061;6,423096;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2448794;"SEE997834536808";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97393;6,423605;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2448819;"SEE939413327476";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96726;6,424153;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2448950;"SEE985625630248";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98061;6,434096;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2448968;"SEE973583595174";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,97393;6,434121;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449008;"SEE970784036055";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96724;6,434398;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449021;"SEE903685117295";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,9606;6,431174;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449028;"SEE933752117262";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99105;6,441473;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449043;"SEE978287906554";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96726;6,445531;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449050;"SEE901958138640";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,9533;6,439183;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449065;"SEE977031441556";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,949;6,445005;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449118;"SEE909142387348";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,99105;6,452351;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449130;"SEE956713993651";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,98042;6,456961;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449139;"SEE965743751964";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,96727;6,457005;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449143;"SEE967299777276";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,95385;6,45347;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2449154;"SEE928087216872";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;53,94007;6,457087;NA;8300;8300;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
