"start_year";"EinheitenTyp";"Landkreis";"name";"ags_county";"n";"mean";"sum";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"voters_eligible";"voter_turnout";"votes_valid";"votes_cdu_csu";"votes_spd";"votes_greens";"votes_fdp";"vodes_the_left";"votes_afd";"votes_other_parties"
1903;"Wasser";"Neustadt a.d. Waldnaab";"Neustadt a.d.Waldnaab";"09374";1;18,4;18,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1903;"Wasser";"Coburg";"Coburg";"09473";1;70;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1904;"Wasser";"Rosenheim";"Rosenheim";"09187";1;39;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1904;"Wasser";"Neu-Ulm";"Neu-Ulm";"09775";2;274;548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1904;"Solareinheit";"Leipzig";"Leipzig, Stadt";"14713";1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1905;"Verbrennung";"Düren";"Düren";"05358";1;288;288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1905;"Solareinheit";"Konstanz";"Konstanz";"08335";1;4,9;4,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1905;"Wasser";"Traunstein";"Traunstein";"09189";1;6,5;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1905;"Wasser";"Aschaffenburg";"Aschaffenburg";"09671";1;9,85;9,85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1905;"Wasser";"Neu-Ulm";"Neu-Ulm";"09775";2;228;456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Verbrennung";"Kassel";"Kassel, documenta-Stadt";"06611";1;70;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Wasser";"Eifelkreis Bitburg-Prüm";"Eifelkreis Bitburg-Prüm";"07232";1;95;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Wasser";"Biberach";"Biberach";"08426";1;95,5;95,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Wasser";"Regensburg";"Regensburg";"09375";1;38;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Wasser";"Bayreuth";"Bayreuth";"09472";1;30;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1906;"Wasser";"Neu-Ulm";"Neu-Ulm";"09775";2;310;620;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Ulm";"Ulm, Stadtkreis";"08421";4;312,5;1250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Berchtesgadener Land";"Berchtesgadener Land";"09172";2;380;760;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Erding";"Erding";"09177";1;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Miesbach";"Miesbach";"09182";2;215;430;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Freyung-Grafenau";"Freyung-Grafenau";"09272";1;50;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Schwandorf";"Schwandorf";"09376";1;90;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Augsburg";"Augsburg";"09772";3;1620;4860;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1907;"Wasser";"Saale-Holzland-Kreis";"Saale-Holzland-Kreis";"16074";1;280;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Wasser";"Hersfeld-Rotenburg";"Hersfeld-Rotenburg";"06632";2;212,5;425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Wasser";"Esslingen";"Esslingen";"08116";1;75;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Solareinheit";"Rottweil";"Rottweil";"08325";1;3,96;3,96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Wasser";"Waldshut";"Waldshut";"08337";2;229;458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Solareinheit";"Ravensburg";"Ravensburg";"08436";1;5000;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Wasser";"Rosenheim";"Rosenheim";"09187";1;140;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1908;"Wasser";"Dingolfing-Landau";"Dingolfing-Landau";"09279";1;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Stromverbrauchseinheit";"Hamburg";"Hamburg, Freie und Hansestadt";"02000";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Göttingen";"Göttingen";"03159";2;150;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Solareinheit";"Schwäbisch Hall";"Schwäbisch Hall";"08127";2;25,01;50,02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Rastatt";"Rastatt";"08216";2;90;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Solareinheit";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";2;9,21;18,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Solareinheit";"Ravensburg";"Ravensburg";"08436";1;6000;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Landsberg am Lech";"Landsberg am Lech";"09181";1;40;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Passau";"Passau";"09275";1;11,5;11,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Neustadt a.d. Waldnaab";"Neustadt a.d.Waldnaab";"09374";1;33;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Wasser";"Forchheim";"Forchheim";"09474";1;18,5;18,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Solareinheit";"Erlangen-Höchstadt";"Erlangen-Höchstadt";"09572";1;3,52;3,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1909;"Solareinheit";"Weißenburg-Gunzenhausen";"Weißenburg-Gunzenhausen";"09577";1;27,55;27,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Rendsburg-Eckernförde";"Rendsburg-Eckernförde";"01058";1;145;145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Osterode am Harz";"Göttingen";"03159";1;170;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Solareinheit";"Wetteraukreis";"Wetteraukreis";"06440";1;15,2;15,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Reutlingen";"Reutlingen";"08415";2;90;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Solareinheit";"Biberach";"Biberach";"08426";1;19,2;19,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Solareinheit";"Ravensburg";"Ravensburg";"08436";3;22,6466666666667;67,94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Solareinheit";"Sigmaringen";"Sigmaringen";"08437";1;98,62;98,62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Mühldorf a. Inn";"Mühldorf a.Inn";"09183";1;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Rosenheim";"Rosenheim";"09187";6;77,1666666666667;463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Traunstein";"Traunstein";"09189";2;5050;10100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Solareinheit";"Deggendorf";"Deggendorf";"09271";1;9,2;9,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Regensburg";"Regensburg";"09375";1;22;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Schwandorf";"Schwandorf";"09376";1;25;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Donau-Ries";"Donau-Ries";"09779";1;75;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1910;"Wasser";"Sächsische Schweiz-Osterzgebirge";"Sächsische Schweiz-Osterzgebirge";"14628";1;70;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Solareinheit";"Steinfurt";"Steinfurt";"05566";1;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Solareinheit";"Höxter";"Höxter";"05762";1;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";1;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Solareinheit";"Ortenaukreis";"Ortenaukreis";"08317";1;6,46;6,46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Lörrach";"Lörrach";"08336";2;137,5;275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Reutlingen";"Reutlingen";"08415";1;95;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Solareinheit";"Bodenseekreis";"Bodenseekreis";"08435";1;4,6;4,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Erding";"Erding";"09177";1;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Coburg";"Coburg";"09473";1;55;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Wasser";"Oberallgäu";"Oberallgäu";"09780";1;55;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1911;"Solareinheit";"Vogtlandkreis";"Vogtlandkreis";"14523";1;4,9;4,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Schleswig-Flensburg";"Schleswig-Flensburg";"01059";1;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Lüchow-Dannenberg";"Lüchow-Dannenberg";"03354";1;8,085;8,085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Mettmann";"Mettmann";"05158";1;3,84;3,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Fulda";"Fulda";"06631";1;14,24;14,24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Bernkastel-Wittlich";"Bernkastel-Wittlich";"07231";1;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Worms";"Worms, kreisfreie Stadt";"07319";1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Südliche Weinstraße";"Südliche Weinstraße";"07337";1;5,5;5,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Ludwigsburg";"Ludwigsburg";"08118";1;2,7;2,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Verbrennung";"Heilbronn";"Heilbronn";"08125";1;0,95;0,95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Schwäbisch Hall";"Schwäbisch Hall";"08127";2;110;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";1;59;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Ortenaukreis";"Ortenaukreis";"08317";1;45;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Tuttlingen";"Tuttlingen";"08327";1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Biberach";"Biberach";"08426";1;13,8;13,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Bodenseekreis";"Bodenseekreis";"08435";1;11,76;11,76;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Altötting";"Altötting";"09171";1;9,99;9,99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Landshut";"Landshut";"09274";1;6,37;6,37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Passau";"Passau";"09275";1;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Regen";"Regen";"09276";1;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Cham";"Cham";"09372";1;40;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Wasser";"Tirschenreuth";"Tirschenreuth";"09377";1;29;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Saarpfalz-Kreis";"Saarpfalz-Kreis";"10045";1;4,37;4,37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1912;"Solareinheit";"Oder-Spree";"Oder-Spree";"12067";1;4,578;4,578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Solareinheit";"Wuppertal";"Wuppertal, Stadt";"05124";1;3,96;3,96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Solareinheit";"Bochum";"Bochum, Stadt";"05911";1;3,5;3,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Hochsauerlandkreis";"Hochsauerlandkreis";"05958";1;180;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Solareinheit";"Zollernalbkreis";"Zollernalbkreis";"08417";1;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";1;13;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Traunstein";"Traunstein";"09189";1;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Schwandorf";"Schwandorf";"09376";1;9,2;9,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Ostallgäu";"Ostallgäu";"09777";1;160;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Wasser";"Unterallgäu";"Unterallgäu";"09778";1;160;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Solareinheit";"Oberallgäu";"Oberallgäu";"09780";1;6,05;6,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1913;"Solareinheit";"Wartburgkreis";"Wartburgkreis";"16063";1;4,6;4,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Plön";"Plön";"01057";1;4,6;4,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Stromspeichereinheit";"Plön";"Plön";"01057";1;2,5;2,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Stromspeichereinheit";"Harburg";"Harburg";"03353";1;3,5;3,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Osnabrück";"Osnabrück";"03459";1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Viersen";"Viersen";"05166";1;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Stromverbrauchseinheit";"Unna";"Unna";"05978";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Schwalm-Eder-Kreis";"Schwalm-Eder-Kreis";"06634";1;6,75;6,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Zollernalbkreis";"Zollernalbkreis";"08417";1;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1914;"Solareinheit";"Neustadt a.d. Waldnaab";"Neustadt a.d.Waldnaab";"09374";1;16;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Solareinheit";"Kassel";"Kassel";"06633";1;1,8;1,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Wasser";"Bernkastel-Wittlich";"Bernkastel-Wittlich";"07231";1;22;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Solareinheit";"Kitzingen";"Kitzingen";"09675";1;9,18;9,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Wasser";"Donau-Ries";"Donau-Ries";"09779";1;55;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Solareinheit";"Berlin";"Berlin, Stadt";"11000";1;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1915;"Solareinheit";"Burgenlandkreis";"Burgenlandkreis";"15084";1;6,12;6,12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Region Hannover";"Region Hannover";"03241";1;4,94;4,94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Verbrennung";"Schwäbisch Hall";"Schwäbisch Hall";"08127";1;5,5;5,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Emmendingen";"Emmendingen";"08316";1;6,55;6,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Ortenaukreis";"Ortenaukreis";"08317";1;8,32;8,32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";1;9,9;9,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Kulmbach";"Kulmbach";"09477";1;9,88;9,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Nordsachsen";"Nordsachsen";"14730";1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1916;"Solareinheit";"Börde";"Börde";"15083";1;2,6;2,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Solareinheit";"Ostholstein";"Ostholstein";"01055";1;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Stromverbrauchseinheit";"Städteregion Aachen";"Städteregion Aachen";"05334";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Solareinheit";"Märkischer Kreis";"Märkischer Kreis";"05962";1;4,56;4,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Solareinheit";"Unna";"Unna";"05978";1;4,77;4,77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Stromspeichereinheit";"Rems-Murr-Kreis";"Rems-Murr-Kreis";"08119";1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Solareinheit";"Konstanz";"Konstanz";"08335";1;3,54;3,54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Solareinheit";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";1;6,496;6,496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Stromverbrauchseinheit";"Altötting";"Altötting";"09171";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Stromspeichereinheit";"Weilheim-Schongau";"Weilheim-Schongau";"09190";1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1917;"Wasser";"Passau";"Passau";"09275";1;25;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Herzogtum Lauenburg";"Herzogtum Lauenburg";"01053";1;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Göttingen";"Göttingen";"03159";1;3,6;3,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Stromspeichereinheit";"Cuxhaven";"Cuxhaven";"03352";1;2,25;2,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Wasser";"Odenwaldkreis";"Odenwaldkreis";"06437";1;25;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Schwalm-Eder-Kreis";"Schwalm-Eder-Kreis";"06634";1;3,99;3,99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Westerwaldkreis";"Westerwaldkreis";"07143";1;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Verbrennung";"Karlsruhe";"Karlsruhe, Stadtkreis";"08212";1;0,75;0,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Stromspeichereinheit";"Karlsruhe";"Karlsruhe";"08215";1;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Stromspeichereinheit";"Ortenaukreis";"Ortenaukreis";"08317";1;3,3;3,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Tuttlingen";"Tuttlingen";"08327";1;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Solareinheit";"Freising";"Freising";"09178";1;9,88;9,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1918;"Stromspeichereinheit";"Freising";"Freising";"09178";1;5,4;5,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Solareinheit";"Soest";"Soest";"05974";1;36;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Solareinheit";"Speyer";"Speyer, kreisfreie Stadt";"07318";1;9,9;9,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Solareinheit";"Rhein-Neckar-Kreis";"Rhein-Neckar-Kreis";"08226";2;2,832;5,664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Verbrennung";"Freiburg im Breisgau";"Freiburg im Breisgau, Stadtkreis";"08311";1;0,75;0,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Solareinheit";"Breisgau-Hochschwarzwald";"Breisgau-Hochschwarzwald";"08315";1;19,53;19,53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Wasser";"Rottweil";"Rottweil";"08325";3;126;378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Wasser";"Rosenheim";"Rosenheim";"09187";1;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Wasser";"Erlangen";"Erlangen";"09562";1;450;450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1919;"Wasser";"Oberallgäu";"Oberallgäu";"09780";1;140;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Main-Kinzig-Kreis";"Main-Kinzig-Kreis";"06435";2;5,15;10,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Lörrach";"Lörrach";"08336";1;80;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Sigmaringen";"Sigmaringen";"08437";1;220;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Ingolstadt";"Ingolstadt";"09161";1;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Altötting";"Altötting";"09171";2;9289;18578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Dachau";"Dachau";"09174";1;48;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Freyung-Grafenau";"Freyung-Grafenau";"09272";2;53,5;107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Straubing-Bogen";"Straubing-Bogen";"09278";1;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Kulmbach";"Kulmbach";"09477";1;36,48;36,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1920;"Wasser";"Oberallgäu";"Oberallgäu";"09780";1;93;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1921;"Wasser";"Märkischer Kreis";"Märkischer Kreis";"05962";3;600;1800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1921;"Wasser";"Main-Kinzig-Kreis";"Main-Kinzig-Kreis";"06435";2;2400;4800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1921;"Wasser";"Schwäbisch Hall";"Schwäbisch Hall";"08127";1;60;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1921;"Wasser";"Traunstein";"Traunstein";"09189";1;60;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
