"start_year";"ags_county";"n";"mean";"sum"
2012;"03361";83;199,721626506024;16576,895
2012;"03401";12;9,0575;108,69
2012;"03402";18;8,72861111111111;157,115
2012;"03403";25;14,2002;355,005
2012;"03404";69;27,4488405797101;1893,97
2012;"03405";8;298,25125;2386,01
2012;"03451";50;246,329;12316,45
2012;"03452";100;244,33345;24433,345
2012;"03453";153;84,3391633986928;12903,892
2012;"03454";262;47,8945610687023;12548,375
2012;"03455";43;405,478837209302;17435,59
2012;"03456";80;177,3435;14187,48
2012;"03457";82;317,934707317073;26070,646
2012;"03458";91;431,104230769231;39230,485
2012;"03459";184;55,1661195652174;10150,566
2012;"03460";92;150,22125;13820,355
2012;"03461";56;59,7907678571429;3348,283
2012;"03462";39;23,0210256410256;897,82
2012;"04011";86;73,6632558139535;6335,04
2012;"04012";21;337,786904761905;7093,525
2012;"05111";26;273,939615384615;7122,43
2012;"05112";18;26,8968333333333;484,143
2012;"05113";82;10,978;900,196
2012;"05114";18;15,3587222222222;276,457
2012;"05116";23;16,964347826087;390,18
2012;"05117";44;103,18825;4540,283
2012;"05119";45;18,0876222222222;813,943
2012;"05120";24;5,911875;141,885
2012;"05122";50;9,25524;462,762
2012;"05124";72;36,8614583333333;2654,025
2012;"05154";369;52,8372655826558;19496,951
2012;"05158";125;14,822464;1852,808
2012;"05162";118;132,699279661017;15658,515
2012;"05166";157;36,2820573248408;5696,283
2012;"05170";321;20,3438660436137;6530,381
2012;"05314";49;6,59163265306122;322,99
2012;"05315";35;29,4943428571429;1032,302
2012;"05316";13;26,6303846153846;346,195
2012;"05334";214;52,9456168224299;11330,362
2012;"05358";155;45,6363870967742;7073,64
2012;"05362";78;19,7013205128205;1536,703
2012;"05366";91;33,122;3014,102
2012;"05370";117;50,5038888888889;5908,955
2012;"05374";105;15,6887428571429;1647,318
2012;"05378";48;11,9555;573,864
2012;"05382";145;27,5997448275862;4001,963
2012;"05512";115;21,5844347826087;2482,21
2012;"05513";57;30,3435087719298;1729,58
2012;"05515";58;112,200448275862;6507,626
2012;"05554";563;37,626214920071;21183,559
2012;"05558";286;29,0044965034965;8295,286
2012;"05562";372;22,2515;8277,558
2012;"05566";419;38,5946563245823;16171,161
2012;"05570";257;55,7921322957198;14338,578
2012;"05711";41;44,7092682926829;1833,08
2012;"05754";331;56,4417734138973;18682,227
2012;"05758";69;25,8726811594203;1785,215
2012;"05762";184;63,2177989130435;11632,075
2012;"05766";164;44,4102256097561;7283,277
2012;"05770";277;20,7840252707581;5757,175
2012;"05774";276;82,9590615942029;22896,701
2012;"05911";68;12,6474264705882;860,025
2012;"05913";157;33,6729808917197;5286,658
2012;"05914";20;18,05225;361,045
2012;"05915";184;36,1911413043478;6659,17
2012;"05916";5;4,32;21,6
2012;"05954";97;13,9090824742268;1349,181
2012;"05958";126;141,906761904762;17880,252
2012;"05962";113;158,955265486726;17961,945
2012;"05966";64;11,506796875;736,435
2012;"05970";46;9,37708695652174;431,346
2012;"05974";269;24,2658847583643;6527,523
2012;"05978";224;65,2803526785714;14622,799
2012;"06411";9;10340,4777777778;93064,3
2012;"06412";23;51,1047826086957;1175,41
2012;"06413";3;82,8666666666667;248,6
2012;"06414";37;271,724324324324;10053,8
2012;"06431";97;46,994793814433;4558,495
2012;"06432";36;39,8651388888889;1435,145
2012;"06433";49;26,3223469387755;1289,795
2012;"06434";26;22,3513076923077;581,134
2012;"06435";332;106,447310240964;35340,507
2012;"06436";36;22,9747222222222;827,09
2012;"06437";12;10,1725;122,07
2012;"06438";107;20,1115887850467;2151,94
2012;"06439";33;223,334303030303;7370,032
2012;"06440";200;166,20783;33241,566
2012;"06531";184;56,9554347826087;10479,8
2012;"06532";149;21,8378859060403;3253,845
2012;"06533";51;17,7740588235294;906,477
2012;"06534";185;76,7596108108108;14200,528
2012;"06535";116;385,464784482759;44713,915
2012;"06611";57;13,2876315789474;757,395
2012;"06631";441;14,977664399093;6605,15
2012;"06632";165;191,075587878788;31527,472
2012;"06633";207;33,2641884057971;6885,687
2012;"06634";272;103,482566176471;28147,258
2012;"06635";164;107,807530487805;17680,435
2012;"06636";119;14,6465210084034;1742,936
2012;"07111";27;56,2411851851852;1518,512
2012;"07131";49;56,2921224489796;2758,314
2012;"07132";87;128,767298850575;11202,755
2012;"07133";64;122,337984375;7829,631
2012;"07134";57;43,7483333333333;2493,655
2012;"07135";77;34,2036363636364;2633,68
2012;"07137";113;41,0148938053097;4634,683
2012;"07138";88;18,1956363636364;1601,216
2012;"07140";122;840,28287704918;102514,511
2012;"07141";31;15,3774193548387;476,7
2012;"07143";134;81,6174776119403;10936,742
2012;"07211";14;12,7514285714286;178,52
2012;"07231";102;43,2297352941176;4409,433
2012;"07232";114;43,954;5010,756
2012;"07233";52;152,74275;7942,623
2012;"07235";94;87,0931063829787;8186,752
2012;"07311";13;6,23807692307692;81,095
2012;"07312";21;46,4766666666667;976,01
2012;"07313";28;92,09875;2578,765
2012;"07314";26;37,8278846153846;983,525
2012;"07315";11;47,9222727272727;527,145
2012;"07316";14;30,655;429,17
2012;"07317";12;75,0108333333333;900,13
2012;"07318";21;7,30785714285714;153,465
2012;"07319";64;299,636875;19176,76
2012;"07320";45;13,5607333333333;610,233
2012;"07331";197;162,242106598985;31961,695
2012;"07332";89;23,3529213483146;2078,41
2012;"07333";63;340,966174603175;21480,869
2012;"07334";74;19,3987162162162;1435,505
2012;"07335";59;38,844406779661;2291,82
2012;"07336";41;162,080365853659;6645,295
2012;"07337";81;95,5195061728395;7737,08
2012;"07338";67;14,3971641791045;964,61
2012;"07339";177;124,21686440678;21986,385
2012;"07340";74;19,9857972972973;1478,949
2012;"08111";88;8,4125;740,3
2012;"08115";107;20,3968878504673;2182,467
2012;"08116";182;25,3461428571429;4612,998
2012;"08117";162;38,6499382716049;6261,29
2012;"08118";174;35,0025977011494;6090,452
2012;"08119";140;33,4067714285714;4676,948
2012;"08121";36;162,045444444444;5833,636
2012;"08125";108;32,6905740740741;3530,582
2012;"08126";72;49,6756388888889;3576,646
2012;"08127";312;27,5574583333333;8597,927
2012;"08128";193;61,3788393782383;11846,116
2012;"08135";104;21,6647403846154;2253,133
2012;"08136";539;21,8749424860853;11790,594
2012;"08211";33;15,799696969697;521,39
2012;"08212";41;184,237682926829;7553,745
2012;"08215";205;33,3817951219512;6843,268
2012;"08216";143;43,1444965034965;6169,663
2012;"08221";44;17,6394318181818;776,135
2012;"08222";27;111,398888888889;3007,77
2012;"08225";142;29,9150211267606;4247,933
2012;"08226";193;34,4242694300518;6643,884
2012;"08231";12;32,7704166666667;393,245
2012;"08235";74;20,6024324324324;1524,58
2012;"08236";64;18,987859375;1215,223
2012;"08237";123;42,7574390243902;5259,165
2012;"08311";19;38,75;736,25
2012;"08315";107;116,413345794393;12456,228
2012;"08316";169;112,770863905325;19058,276
2012;"08317";316;25,6037816455696;8090,795
2012;"08325";164;26,0188170731707;4267,086
2012;"08326";125;108,198984;13524,873
2012;"08327";94;55,0592978723404;5175,574
2012;"08335";110;46,4192363636364;5106,116
2012;"08336";37;67,7298648648649;2506,005
2012;"08337";87;25,7901149425287;2243,74
2012;"08415";232;17,9918793103448;4174,116
2012;"08416";173;11,7164277456647;2026,942
2012;"08417";165;15,5679757575758;2568,716
2012;"08421";90;29,6783777777778;2671,054
2012;"08425";400;91,2350975;36494,039
2012;"08426";366;110,088344262295;40292,334
2012;"08435";167;106,369796407186;17763,756
2012;"08436";389;103,457395886889;40244,927
2012;"08437";172;36,5363837209302;6284,258
2012;"09161";78;21,1893974358974;1652,773
2012;"09162";71;82,0251690140845;5823,787
2012;"09163";27;19,7346296296296;532,835
2012;"09171";155;102,811161290323;15935,73
2012;"09172";78;28,6944230769231;2238,165
2012;"09173";47;44,1015957446808;2072,775
2012;"09174";64;159,0065625;10176,42
2012;"09175";53;27,2961320754717;1446,695
2012;"09176";80;121,7921875;9743,375
2012;"09177";180;23,0541944444444;4149,755
2012;"09178";97;21,7864948453608;2113,29
2012;"09179";102;61,2737745098039;6249,925
2012;"09180";56;108,875482142857;6097,027
2012;"09181";60;83,2226666666667;4993,36
2012;"09182";61;31,6515573770492;1930,745
2012;"09183";165;24,4724121212121;4037,948
2012;"09184";82;21,2798780487805;1744,95
2012;"09185";73;34,3165753424658;2505,11
2012;"09186";114;41,6818859649123;4751,735
2012;"09187";227;43,3607092511013;9842,881
2012;"09188";45;38,5352222222222;1734,085
2012;"09189";163;40,5622147239264;6611,641
2012;"09190";75;41,6714533333333;3125,359
2012;"09261";64;54,97203125;3518,21
2012;"09262";28;13,0059642857143;364,167
2012;"09263";64;20,38321875;1304,526
2012;"09271";173;32,3091907514451;5589,49
2012;"09272";78;130,827243589744;10204,525
2012;"09273";145;23,5641724137931;3416,805
2012;"09274";298;46,454822147651;13843,537
2012;"09275";264;64,7045303030303;17081,996
2012;"09276";107;22,2368224299065;2379,34
2012;"09277";166;35,2197590361446;5846,48
2012;"09278";277;44,9521841155235;12451,755
2012;"09279";223;41,0276143497758;9149,158
2012;"09361";35;14,7864285714286;517,525
2012;"09362";29;52,6572413793103;1527,06
2012;"09363";51;14,7328431372549;751,375
2012;"09371";82;34,9406829268293;2865,136
2012;"09372";223;19,4698385650224;4341,774
2012;"09373";102;191,147245098039;19497,019
2012;"09374";104;34,621875;3600,675
2012;"09375";219;17,6663333333333;3868,927
2012;"09376";150;17,5803666666667;2637,055
2012;"09377";101;39,2032673267327;3959,53
2012;"09461";31;20,975;650,225
2012;"09462";16;89,9625;1439,4
2012;"09463";18;189,691111111111;3414,44
2012;"09464";12;25,80875;309,705
2012;"09471";78;172,14208974359;13427,083
2012;"09472";75;154,67912;11600,934
2012;"09473";124;20,8496532258065;2585,357
2012;"09474";68;22,2628676470588;1513,875
2012;"09475";74;553,742635135135;40976,955
2012;"09476";29;40,4158620689655;1172,06
2012;"09477";47;94,8423829787234;4457,592
2012;"09478";44;90,9580681818182;4002,155
2012;"09479";48;87,5714791666667;4203,431
2012;"09561";49;29,3181428571429;1436,589
2012;"09562";55;13,0674;718,707
2012;"09563";44;31,0430681818182;1365,895
2012;"09564";13;24,4988461538462;318,485
2012;"09565";9;30,6511111111111;275,86
2012;"09571";182;47,3011813186813;8608,815
2012;"09572";106;39,6512264150943;4203,03
2012;"09573";66;19,4649242424242;1284,685
2012;"09574";48;13,7241666666667;658,76
2012;"09575";116;26,739025862069;3101,727
2012;"09576";57;14,4568245614035;824,039
2012;"09577";124;48,9665967741935;6071,858
2012;"09661";7;25,9285714285714;181,5
2012;"09662";23;36,1467391304348;831,375
2012;"09663";15;19,571;293,565
2012;"09671";53;30,5710943396226;1620,268
2012;"09672";71;27,2055915492958;1931,597
2012;"09673";106;28,9482547169811;3068,515
2012;"09674";57;288,765964912281;16459,66
2012;"09675";101;76,9511386138614;7772,065
2012;"09676";65;100,233461538462;6515,175
2012;"09677";60;83,4821666666667;5008,93
2012;"09678";76;15,2060526315789;1155,66
2012;"09679";123;46,7702845528455;5752,745
2012;"09761";35;76,6838;2683,933
2012;"09762";45;24,5228888888889;1103,53
2012;"09763";25;17,6942;442,355
2012;"09764";4;41,895;167,58
2012;"09771";52;42,8564423076923;2228,535
2012;"09772";69;47,9830434782609;3310,83
2012;"09773";277;26,6361335740072;7378,209
2012;"09774";85;25,5133529411765;2168,635
2012;"09775";158;57,0112341772152;9007,775
2012;"09776";67;13,3541044776119;894,725
2012;"09777";126;44,4049682539683;5595,026
2012;"09778";83;79,6367951807229;6609,854
2012;"09779";99;37,5066161616162;3713,155
2012;"09780";178;16,0334494382022;2853,954
2012;"10041";61;82,3119672131148;5021,03
2012;"10042";105;14,9913047619048;1574,087
2012;"10043";122;90,3808196721312;11026,46
2012;"10044";169;23,4295029585799;3959,586
2012;"10045";125;31,10472;3888,09
2012;"10046";93;109,291666666667;10164,125
2012;"11000";110;49,2769;5420,459
2012;"12051";22;53,7745454545455;1183,04
2012;"12052";17;897,504705882353;15257,58
2012;"12053";4;781,05;3124,2
2012;"12054";12;666,179833333333;7994,158
2012;"12060";27;336,080703703704;9074,179
2012;"12061";59;1339,45186440678;79027,66
2012;"12062";54;135,802962962963;7333,36
2012;"12063";49;239,572755102041;11739,065
2012;"12064";51;1095,60290196078;55875,748
2012;"12065";44;2636,45022727273;116003,81
2012;"12066";54;504,054592592593;27218,948
2012;"12067";41;87,2508536585366;3577,285
2012;"12068";42;485,394047619048;20386,55
2012;"12069";38;306,178868421053;11634,797
2012;"12070";36;520,837638888889;18750,155
2012;"12071";71;1266,23422535211;89902,63
2012;"12072";55;401,875818181818;22103,17
2012;"12073";43;247,416162790698;10638,895
2012;"13003";37;12,6768648648649;469,044
2012;"13004";5;173,396;866,98
2012;"13071";136;524,278161764706;71301,83
2012;"13072";57;728,418859649123;41519,875
2012;"13073";51;303,58962745098;15483,071
2012;"13074";51;364,781470588235;18603,855
2012;"13075";65;348,648307692308;22662,14
2012;"13076";93;288,322010752688;26813,947
2012;"14511";13;379,149230769231;4928,94
2012;"14521";76;110,455631578947;8394,628
2012;"14522";113;329,549044247788;37239,042
2012;"14523";89;184,157685393258;16390,034
2012;"14524";68;209,983235294118;14278,86
2012;"14612";26;34,4334615384615;895,27
2012;"14625";76;569,817052631579;43306,096
2012;"14626";40;15884,22075;635368,83
2012;"14627";57;160,288368421053;9136,437
2012;"14628";52;25,9082692307692;1347,23
2012;"14713";53;155,389245283019;8235,63
2012;"14729";70;124,634571428571;8724,42
2012;"14730";91;585,796593406593;53307,49
2012;"15001";14;110,821428571429;1551,5
2012;"15002";11;6,04454545454545;66,49
2012;"15003";50;99,8023;4990,115
2012;"15081";63;316,692349206349;19951,618
2012;"15082";57;724,690052631579;41307,333
2012;"15083";56;553,929125;31020,031
2012;"15084";75;1387,12666666667;104034,5
2012;"15085";81;230,653765432099;18682,955
2012;"15086";29;57,2641379310345;1660,66
2012;"15087";82;796,603719512195;65321,505
2012;"15088";65;282,805430769231;18382,353
2012;"15089";90;391,6795;35251,155
2012;"15090";38;694,317789473684;26384,076
2012;"15091";45;159,377111111111;7171,97
2012;"16051";52;54,3274615384615;2825,028
2012;"16052";27;50,8964814814815;1374,205
2012;"16053";17;481,149411764706;8179,54
2012;"16054";13;9,82153846153846;127,68
2012;"16055";3;671,433333333333;2014,3
2012;"16056";13;696,147307692308;9049,915
2012;"16061";32;252,48671875;8079,575
2012;"16062";19;221,242631578947;4203,61
2012;"16063";45;134,071666666667;6033,225
2012;"16064";39;366,208461538462;14282,13
2012;"16065";29;126,364655172414;3664,575
2012;"16066";60;113,202916666667;6792,175
2012;"16067";35;111,271857142857;3894,515
2012;"16068";11;173,286363636364;1906,15
2012;"16069";29;70,9046551724138;2056,235
2012;"16070";29;109,079482758621;3163,305
2012;"16071";29;126,815517241379;3677,65
2012;"16072";11;39,8218181818182;438,04
2012;"16073";22;252,221136363636;5548,865
2012;"16074";49;149,253265306122;7313,41
2012;"16075";31;587,893225806452;18224,69
2012;"16076";15;1083,998;16259,97
2012;"16077";52;640,930653846154;33328,394
2013;"01001";14;187,177857142857;2620,49
2013;"01002";31;8,846;274,226
2013;"01003";20;37,11075;742,215
2013;"01004";8;43,4775;347,82
2013;"01051";168;583,708863095238;98063,089
2013;"01053";59;40,5267118644068;2391,076
2013;"01054";136;629,014294117647;85545,944
2013;"01055";99;79,6536666666667;7885,713
2013;"01056";51;39,1374509803922;1996,01
2013;"01057";42;19,4058333333333;815,045
2013;"01058";71;115,725352112676;8216,5
2013;"01059";108;305,238981481481;32965,81
2013;"01060";47;28,0877021276596;1320,122
2013;"01061";65;157,158307692308;10215,29
2013;"01062";34;12,6926470588235;431,55
2013;"02000";76;103,459921052632;7862,954
2013;"03101";10;24,2335;242,335
2013;"03102";22;551,683545454545;12137,038
2013;"03103";28;89,6692857142857;2510,74
2013;"03151";99;172,111141414141;17039,003
2013;"03153";32;56,35203125;1803,265
2013;"03154";29;48,2078275862069;1398,027
2013;"03155";50;53,0513;2652,565
2013;"03157";80;11,9753625;958,029
2013;"03158";43;68,6233720930232;2950,805
2013;"03159";143;25,4854545454545;3644,42
2013;"03241";166;113,109078313253;18776,107
2013;"03251";144;53,9788125;7772,949
2013;"03252";38;18,3188157894737;696,115
2013;"03254";67;16,5403731343284;1108,205
2013;"03255";13;17,6992307692308;230,09
2013;"03256";41;132,783170731707;5444,11
2013;"03257";45;10,6917777777778;481,13
2013;"03351";73;69,8537808219178;5099,326
2013;"03352";81;30,095962962963;2437,773
2013;"03353";95;33,7285052631579;3204,208
2013;"03354";21;9,96904761904762;209,35
2013;"03355";44;33,1779545454545;1459,83
2013;"03356";28;10,0303214285714;280,849
2013;"03357";72;60,1190972222222;4328,575
2013;"03358";39;47,3539230769231;1846,803
2013;"03359";64;38,38453125;2456,61
2013;"03360";25;165,79;4144,75
2013;"03361";79;83,6727848101266;6610,15
2013;"03401";8;8,58;68,64
2013;"03402";12;6,935;83,22
2013;"03403";20;10,1978;203,956
2013;"03404";45;18,5808888888889;836,14
2013;"03405";4;573,66125;2294,645
2013;"03451";41;268,126219512195;10993,175
2013;"03452";94;428,98935106383;40324,999
2013;"03453";86;834,045872093023;71727,945
2013;"03454";176;35,0150113636364;6162,642
2013;"03455";28;444,081785714286;12434,29
2013;"03456";48;466,951666666667;22413,68
2013;"03457";53;414,046226415094;21944,45
2013;"03458";85;27,8579411764706;2367,925
2013;"03459";151;22,5395099337748;3403,466
2013;"03460";53;64,216320754717;3403,465
2013;"03461";24;253,791875;6091,005
2013;"03462";35;2630,67542857143;92073,64
2013;"04011";67;45,1987014925373;3028,313
2013;"04012";16;6,5171875;104,275
2013;"05111";31;138,895161290323;4305,75
2013;"05112";15;127,246533333333;1908,698
2013;"05113";83;6,25626506024096;519,27
2013;"05114";16;24,3284375;389,255
2013;"05116";20;11,549;230,98
2013;"05117";44;15,5236363636364;683,04
2013;"05119";49;115,679591836735;5668,3
2013;"05120";10;7,749;77,49
2013;"05122";28;14,8251785714286;415,105
2013;"05124";46;62,9188913043478;2894,269
2013;"05154";197;35,1467868020305;6923,917
2013;"05158";106;32,6265660377358;3458,416
2013;"05162";118;70,5958474576271;8330,31
2013;"05166";102;21,7006568627451;2213,467
2013;"05170";243;15,4125185185185;3745,242
2013;"05314";40;16,234;649,36
2013;"05315";39;75,9315384615385;2961,33
2013;"05316";11;27,6;303,6
2013;"05334";147;37,4209455782313;5500,879
2013;"05358";111;131,457162162162;14591,745
2013;"05362";62;57,3920161290323;3558,305
